﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","17","エアコン","0020","ジャパネット","0000347","東芝","0017","エアコン","0174","エアコン（～１８畳）","4904530104404","RAS-J562RT(W) 18畳 ｴｱｺﾝ","0","","4","81,120.00","145,273","1","145,273","64,153","44.16","11.55","48.48","16.94"
"","","17","エアコン","0020","ジャパネット","0000196","ﾀﾞｲｷﾝ","0017","エアコン","0173","エアコン（～１４畳）","4573535170013","AN40ZEP 14畳 ｴｱｺﾝ","0","","5","73,216.00","127,091","1","127,091","53,875","42.39","10.11","35.00","20.52"
"","","17","エアコン","0020","ジャパネット","0000347","東芝","0017","エアコン","0173","エアコン（～１４畳）","4904530104428","RAS-J401RT 14畳用 ｴｱｺﾝ","10","","6","66,560.00","118,000","1","118,000","51,440","43.59","9.38","32.50","20.52"
"","","17","エアコン","0020","ジャパネット","0000355","日立","0017","エアコン","0173","エアコン（～１４畳）","4549873152288","RAS-HT40M2 14畳用 ｴｱｺﾝ","0","","7","73,216.00","118,000","1","118,000","44,784","37.95","9.38","32.50","20.52"
"","","17","エアコン","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0017","エアコン","0171","エアコン（～８畳）","4974019218021","AY-P25TD 8畳ｴｱｺﾝ","10","","8","40,040.00","72,546","1","72,546","32,506","44.81","5.77","15.99","25.64"
"","","17","エアコン","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0017","エアコン","0170","エアコン（～６畳）","4974019218014","AY-P22TD 6畳ｴｱｺﾝ","10","","9","33,072.00","63,455","1","63,455","30,383","47.88","5.05","100.00","3.59"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001052","Jｴｱｺﾝ M工事費 配送料","10","","10","3,600.00","3,600","12","43,200","0","0.00","3.44","76.19","3.20"
"","","17","エアコン","","","","","0017","エアコン","0178","保険料（エアコン）","2087801028011","保険料(ｴｱｺﾝ) ｸﾛﾈｺ","10","","11","5,218.75","5,219","4","20,875","0","0.00","1.66","100.00","1.18"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001038","Jｴｱｺﾝ M取外し料金","10","","12","4,500.00","4,500","3","13,500","0","0.00","1.07","23.81","3.20"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0171","エアコン（～８畳）","4967576613965","IPA-2222G ﾎﾟｰﾀﾌﾞﾙｸｰﾗｰ4.5-7畳","10","","13","32,016.00","45,273","-1","-45,273","-13,257","29.28","-3.60","-9.98","25.64"