﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044017096","K-FJ2 ﾒﾝｽﾞｼｪｰﾊﾞｰ替刃","0","","14","3,328.00","5,455","2","10,910","4,254","38.99","37.55","37.55","1.74"
"","","12","冷蔵庫","0020","ジャパネット","","","0012","冷蔵庫","0124","配送・設置料（冷蔵庫）","2087801028165","配達設置(冷蔵庫) 自社","10","","15","5,000.00","5,000","2","10,000","0","0.00","3.05","100.00","0.60"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028295","ﾘｻｲｸﾙ 冷蔵庫 500L～","10","","16","5,730.00","8,300","1","8,300","2,570","30.96","34.16","34.16","1.46"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028288","ﾘｻｲｸﾙ 冷蔵庫 ～499L","10","","17","5,730.00","7,800","1","7,800","2,070","26.54","32.10","32.10","1.46"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147526","JTM2210H 6層毛布Sﾋﾟﾝｸ","0","","18","3,224.00","7,255","1","7,255","4,031","55.56","21.59","21.59","2.01"
"","","16","クリーナー","0020","ジャパネット","0000157","ｼｰﾋﾞｰｼﾞｬﾊﾟﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","4571347185478","DCS-01BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","0","","19","2,496.00","7,255","1","7,255","4,759","65.60","10.26","10.26","4.24"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028325","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～55型","10","","20","3,970.00","5,200","1","5,200","1,230","23.65","21.40","21.40","1.46"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800308","ﾃﾞｼﾞﾀﾙ L 1～99枚","10","","21","6.00","36","138","5,023","4,195","83.52","76.35","76.35","0.39"
"","","38","リサイクル料","","","","","0038","リサイクル料","0380","リサイクル料","2087801028516","廃家電 引取料(小)","10","","22","500.00","500","6","3,000","0","0.00","12.35","12.35","1.46"
"","","02","外注プリント","0030","富士フィルムイメージング","","","0002","外注プリント","0025","プリントその他（外注）","2087801028615","ﾌﾟﾘﾝﾄその他 外注","10","","23","990.00","990","2","1,980","0","0.00","100.00","100.00","0.12"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800193","ﾃﾞｼﾞﾀﾙKG 1～99枚","10","","24","9.00","46","32","1,456","1,168","80.22","22.13","22.13","0.39"
"","","49","その他","0020","ジャパネット","","","0049","その他","0490","配送・設置料(その他)","2087801028462","配送設置料(その他) 宅急便","10","","25","900.00","900","1","900","0","0.00","100.00","100.00","0.05"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800025","ﾃﾞｼﾞﾀﾙ 2L","10","","26","12.00","100","1","100","88","88.00","1.52","1.52","0.39"
"佐世保本店","","12","冷蔵庫","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0012","冷蔵庫","0120","冷蔵庫（～399L）","4974019208206","SJ-PD28H-T 冷蔵庫 280L 右開 茶","0","","1","60,112.00","78,909","1","78,909","18,797","23.82","100.00","100.00","4.73"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736060050","KJ-32W500E HDﾃﾚﾋﾞ","10","","2","37,386.00","48,000","1","48,000","10,614","22.11","87.91","100.00","2.88"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0130","電子レンジ・トースター","4549873117393","MRO-JT230 赤 ｵｰﾌﾞﾝ電子ﾚﾝｼﾞ","0","","3","18,594.00","27,255","1","27,255","8,661","31.78","82.06","100.00","1.63"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000079","ｱﾗﾐｯｸ","0019","理美容・健康・スポーツ","0192","美容・ドライヤー","4967934602440","JSNB2-GS ｼｬﾜｰﾍｯﾄﾞ銀","0","","4","5,720.00","13,455","1","13,455","7,735","57.49","100.00","100.00","0.81"
"","","06","テレビ","0020","ジャパネット","","","0006","テレビ","0063","配送・設置料（テレビ）","2087801028059","配達設置(TV) 自社","10","","5","3,300.00","3,300","2","6,600","0","0.00","12.09","100.00","0.40"
"","","13","調理家電","0020","ジャパネット","0000141","ｺｰﾙﾏﾝ","0013","調理家電","0132","その他調理家電","4573198822120","PRST/PRBT ﾊﾟｯｸﾛｰﾙ20cmx2.28cmx2","10","","6","2,014.00","2,980","2","5,960","1,932","32.42","17.94","100.00","0.36"
"","","36","その他商品","0020","ジャパネット","0000341","帝人ﾌﾛﾝﾃｨｱ","0036","その他商品","0369","その他商品","4995296002189","BZBD105 除湿剤 42個ｾｯﾄ","0","","7","2,420.00","5,437","1","5,437","3,017","55.49","100.00","100.00","0.33"
"","","14","洗濯機","0020","ジャパネット","","","0014","洗濯機","0143","配送・設置料（洗濯機）","2087801028196","配達設置(洗濯機) 自社","10","","8","5,000.00","5,000","1","5,000","0","0.00","100.00","100.00","0.30"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028318","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～40型","10","","9","3,420.00","4,200","1","4,200","780","18.57","89.36","89.36","0.28"
"","","03","写真用品","0030","富士フィルムイメージング","0000254","富士ﾌｨﾙﾑ","0003","写真用品","0031","レンズ付きフィルム","4547410369137","LF S-ACE ｼﾝﾌﾟﾙｴｰｽ27","10","","10","1,200.00","1,600","2","3,200","800","25.00","100.00","100.00","0.19"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0015","スタジオ証明写真","0400300270019","証明ﾊﾟｽﾎﾟｰﾄ以上(2枚)","10","","11","1,500.00","1,500","1","1,500","0","0.00","71.43","100.00","0.09"
"","","38","リサイクル料","","","","","0038","リサイクル料","0380","リサイクル料","2087801028516","廃家電 引取り料(小)","10","","12","500.00","500","1","500","0","0.00","10.64","10.64","0.28"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0017","写真複写・加工・データ書込み","0400702100006","ﾌﾟﾘﾝﾄ複写 L","10","","13","6.00","200","2","400","388","97.00","19.05","100.00","0.02"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800025","ﾃﾞｼﾞﾀﾙ 2L","10","","14","12.00","100","2","200","176","88.00","9.52","100.00","0.01"
"大塔店","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123892","XRJ-55A80J 有機ELﾃﾚﾋﾞ","0","","1","160,308.00","208,909","1","208,909","48,601","23.26","100.00","100.00","12.52"
"","","17","エアコン","0020","ジャパネット","0000196","ﾀﾞｲｷﾝ","0017","エアコン","0172","エアコン（～１０畳）","4573535167761","AN28ZES 10畳 ｴｱｺﾝ","0","","2","56,368.00","99,819","1","99,819","43,451","43.53","55.30","100.00","5.98"
"","","17","エアコン","0020","ジャパネット","0000319","三菱","0017","エアコン","0170","エアコン（～６畳）","4902901881015","MSZ-AH2220-W 6畳ｴｱｺﾝ","10","","3","43,212.00","77,091","1","77,091","33,879","43.95","42.71","100.00","4.62"
"","","16","クリーナー","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","5025155056752","SV10K SLMORBU ｽﾃｨｯｸｸﾘｰﾅｰV8ｽﾘﾑ","0","","4","25,688.00","31,637","2","63,274","11,898","18.80","64.71","64.71","5.86"
"","","07","BD/DVD","0010","ソニー","0000192","ｿﾆｰ","0007","BD/DVD","0070","BDレコーダー","4548736122192","BDZ-ZW2800 ﾌﾞﾙｰﾚｲ","0","","5","45,448.00","60,728","1","60,728","15,280","25.16","100.00","100.00","3.64"
"","","05","カメラ","0010","ソニー","0000192","ｿﾆｰ","0005","カメラ","0056","ビデオカメラ","4548736055612","HDR-CX680 WC ﾊﾝﾃﾞｨｶﾑ","10","","6","37,132.00","57,000","1","57,000","19,868","34.86","100.00","100.00","3.41"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027755","注文品 ﾌｧｯｼｮﾝ/時計","10","","7","25,310.00","31,637","1","31,637","6,327","20.00","100.00","100.00","1.90"
"","","13","調理家電","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0013","調理家電","0130","電子レンジ・トースター","4962365070400","AET-G13B(G) ﾄｰｽﾀｰ 4枚焼き 緑","10","","8","9,006.00","13,909","2","27,818","9,806","35.25","100.00","100.00","1.67"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4974019886435","PF-JTH1-N ｲｵﾝﾌｧﾝ","10","","9","18,356.00","27,255","1","27,255","8,899","32.65","100.00","100.00","1.63"
"","","16","クリーナー","0020","ジャパネット","0000355","日立","0016","クリーナー","0160","スティック・ハンディクリーナー","4549873142470","PV-BHL3000J N ｽﾃｨｯｸｸﾘｰﾅｰ 金","0","","10","19,032.00","27,254","1","27,254","8,222","30.17","27.87","27.87","5.86"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007189","KJ19002G 6層ﾗｸﾞ3帖緑","10","","11","5,138.00","12,709","1","12,709","7,571","59.57","50.04","50.04","1.52"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147526","JTM2210H 6層毛布Sﾋﾟﾝｸ","0","","12","3,224.00","6,346","2","12,691","6,243","49.19","49.96","49.96","1.52"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044017218","RM-FJ21A ｼｪｰﾊﾞｰ ﾌﾞﾙｰ","0","","13","5,866.00","9,073","1","9,073","3,207","35.35","33.33","33.33","1.63"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044016969","RM-FJ21 S ｼｪｰﾊﾞｰ 銀","0","","14","5,866.00","9,073","1","9,073","3,207","35.35","33.33","33.33","1.63"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044016952","RM-FJ21 R ｼｪｰﾊﾞｰ 赤","0","","15","5,866.00","9,073","1","9,073","3,207","35.35","33.33","33.33","1.63"
"","","16","クリーナー","0020","ジャパネット","0000157","ｼｰﾋﾞｰｼﾞｬﾊﾟﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","4571347185485","HCS-03BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","10","","16","2,725.00","7,255","1","7,255","4,530","62.44","7.42","7.42","5.86"
"","","36","その他商品","0020","ジャパネット","0000341","帝人ﾌﾛﾝﾃｨｱ","0036","その他商品","0369","その他商品","4995296002189","BZBD105 除湿剤 42個ｾｯﾄ","0","","17","2,420.00","5,437","1","5,437","3,017","55.49","100.00","100.00","0.33"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001052","Jｴｱｺﾝ M工事費 配送料","10","","18","3,600.00","3,600","1","3,600","0","0.00","1.99","100.00","0.22"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028370","ﾘｻｲｸﾙ ｴｱｺﾝ","10","","19","1,990.00","2,400","1","2,400","410","17.08","82.76","82.76","0.17"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800308","ﾃﾞｼﾞﾀﾙ L 1～99枚","10","","20","6.00","36","43","1,564","1,306","83.50","93.99","93.99","0.10"
"","","38","リサイクル料","","","","","0038","リサイクル料","0380","リサイクル料","2087801028516","廃家電 引取料(小)","10","","21","500.00","500","1","500","0","0.00","17.24","17.24","0.17"
"","","49","その他","","","","","0049","その他","0499","その他","2087801100557","ﾎﾟｲﾝﾄｶｰﾄﾞ再発行料","10","","22","43.00","100","1","100","57","57.00","100.00","100.00","0.01"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800025","ﾃﾞｼﾞﾀﾙ 2L","10","","23","12.00","100","1","100","88","88.00","6.01","6.01","0.10"