仕入日,店舗,仕入先コード,仕入先,部門コード,部門,商品コード,商品,税率,仕入数量,仕入単価,仕入金額,売単価,売価金額,粗利金額,粗利率
"2022/07/05","634　プラファ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987188165706","エアーサロンパスＤＸ１２０ｍＬ","10.00","1.00","999.00","999","1342","1342","343","25.56"
"2022/07/05","634　プラファ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987774263113","第一三共オイラックスＡ　１０ｇ","10.00","1.00","520.00","520","836","836","316","37.8"
"2022/07/05","634　プラファ店","0699","材料転用","01","食品","4987035089308","オロナミンＣ　ドリンク　５０本","8.00","-1.00","3225.00","-3225","4104","-4104","-879","21.42"
"2022/07/05","634　プラファ店","0699","材料転用","01","食品","4987035089322","オロナミンＣドリンク　１０本","8.00","5.00","645.00","3225","820","4100","875","21.34"
"2022/07/05","634　プラファ店","0699","材料転用","03","ＯＴＣ医薬品類","4987014013706","新バイトゴールド２０００　１００ｍｌ×１０本","10.00","5.00","380.00","1900","733","3665","1765","48.16"
"2022/07/05","634　プラファ店","0699","材料転用","03","ＯＴＣ医薬品類","4987014013805","新バイトゴールド２０００　１００ｍｌ×５０本","10.00","-1.00","1900.00","-1900","3278","-3278","-1378","42.04"
"2022/07/05","634　プラファ店","0699","材料転用","03","ＯＴＣ医薬品類","4987123138604","アリナミンＶ　５０ｍｌ×１０本","10.00","5.00","2169.00","5423","2816","7040","1617","22.97"
"2022/07/05","634　プラファ店","0699","材料転用","03","ＯＴＣ医薬品類","4987123138628","アリナミンＶ　５０ｍｌ×５０本","10.00","-1.00","5423.00","-5423","7040","-7040","-1617","22.97"
"2022/07/05","634　プラファ店","0699","材料転用","04","化粧品","4957272003610","ｵｽｶｰﾏｽｸ10枚","10.00","-1.00","5525.00","-5525","9350","-9350","-3825","40.91"
"2022/07/05","634　プラファ店","0699","材料転用","04","化粧品","4957272003665","オスカーマスク","10.00","10.00","1105.00","5525","2200","11000","5475","49.77"
"2022/07/05","636　砺波店","0112","イトー企画","01","食品","4973044090756","杉食　ぬか玄　５６０粒","8.00","6.00","1280.00","7680","1814","10884","3204","29.44"
"2022/07/05","636　砺波店","0191","競合店仕入","03","ＯＴＣ医薬品類","4987072053287","アイボンＷビタミンプレミアム５００ＭＬ","10.00","1.00","535.00","535","1027","1027","492","47.91"
"2022/07/05","636　砺波店","0191","競合店仕入","03","ＯＴＣ医薬品類","4987123138604","アリナミンＶ　５０ｍｌ×１０本","10.00","1.00","1271.00","1271","1628","1628","357","21.93"
"2022/07/05","636　砺波店","0191","競合店仕入","03","ＯＴＣ医薬品類","4987241150175","ロートジーｂ　 12 ｍｌ","10.00","1.00","262.00","262","437","437","175","40.05"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380061","アロマＤｅ　ロ・ション１５０ｍｌ","10.00","8.00","2000.00","16000","4400","35200","19200","54.55"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380078","アロマＤｅ　ジュレ　６０ｍｌ","10.00","4.00","8000.00","16000","17600","35200","19200","54.55"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380085","アロマＤｅミルク１００ｍｌ","10.00","4.00","2200.00","8800","4840","19360","10560","54.55"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380092","アロマＤｅクレ－ム３０ｇ","10.00","6.00","3500.00","21000","7700","46200","25200","54.55"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380108","アロマＤｅＵＶベ－ス３０ｇ","10.00","10.00","2000.00","20000","4400","44000","24000","54.55"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380122","エバチェンクリーム","10.00","6.00","1200.00","7200","2200","13200","6000","45.45"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380139","ＣＲＹＳＴＡＬリキッドファンデーション","10.00","2.00","2640.00","5280","4840","9680","4400","45.45"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380146","ＣＲＹＳＴＡＬパクト 10.5 ｇ","10.00","4.00","3600.00","7200","6600","13200","6000","45.45"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380153","ＣＲＹＳＴＡＬパウダーファンデーション（ナチュラル","10.00","2.00","1800.00","3600","3300","6600","3000","45.45"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380214","CRYSTAL パウダーファンデーションスポンジ","10.00","4.00","300.00","1200","440","1760","560","31.82"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380238","エッセンス　フォーム","10.00","6.00","1500.00","9000","2750","16500","7500","45.45"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380245","エッセンス ローション","10.00","6.00","1500.00","9000","2750","16500","7500","45.45"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380252","エッセンス　ミルク","10.00","9.00","1680.00","15120","3080","27720","12600","45.45"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380269","エッセンス クリーム","10.00","3.00","2100.00","6300","3850","11550","5250","45.45"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4571432380276","アイシャンプー","10.00","57.00","3000.00","85500","5500","156750","71250","45.45"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272000763","コギトＥＳソープ","10.00","6.00","1625.00","9750","2750","16500","6750","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272000961","ヘアフレッシュナー","10.00","3.00","1625.00","4875","2750","8250","3375","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272001265","B2ローション","10.00","3.00","1950.00","5850","3300","9900","4050","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272001357","VCローション","10.00","6.00","4550.00","13650","7700","23100","9450","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272001418","WL UVシールドEX","10.00","18.00","3250.00","29250","5500","49500","20250","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272001425","WL ヴェール","10.00","4.00","2925.00","11700","4950","19800","8100","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272003030","WL アンジェラケーキレフィル O-2","10.00","2.00","1950.00","3900","3300","6600","2700","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272003047","WL アンジェラケーキレフィル O-3","10.00","2.00","1950.00","3900","3300","6600","2700","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272003207","WL アンジェラケーキ スポンジ","10.00","12.00","260.00","3120","440","5280","2160","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272003283","WL アイブロウペンシルカートリッジ ブラウン","10.00","6.00","520.00","3120","880","5280","2160","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272003573","オスカー リンクル","10.00","2.00","5200.00","10400","8800","17600","7200","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272003610","オスカー マスク10枚","10.00","2.00","5525.00","11050","9350","18700","7650","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272004914","ウエルハース クレンジング","10.00","3.00","1300.00","3900","2200","6600","2700","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272004921","ウエルハース フォーム","10.00","3.00","1625.00","4875","2750","8250","3375","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272004952","ウエルハース エッセンス","10.00","6.00","2275.00","13650","3850","23100","9450","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272004969","ウエルハース ミルキー","10.00","3.00","1820.00","5460","3080","9240","3780","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272004976","ウエルハース クリーム","10.00","3.00","2275.00","6825","3850","11550","4725","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272100166","ＣＡＧロ－ション","10.00","6.00","2275.00","13650","3850","23100","9450","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272100487","AMPクリーム","10.00","3.00","1950.00","5850","3300","9900","4050","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272100548","シコニスクリームチューブ","10.00","12.00","455.00","5460","770","9240","3780","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272101200","WL サンフィルト","10.00","2.00","2600.00","5200","4400","8800","3600","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272200521","ＷＬウエスタンレッドシダー","10.00","6.00","1560.00","4680","2640","7920","3240","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272200705","WL バスカニオン石鹸","10.00","3.00","1235.00","3705","2090","6270","2565","40.91"
"2022/07/05","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272201528","BIHADA フレッシュナー","10.00","2.00","2600.00","5200","4400","8800","3600","40.91"
"2022/07/05","639　大島店","0990","しみず倉庫","02","日用雑貨","4970511202636","不織布かぜ・花粉マスク　子供用５０枚","10.00","8.00","300.00","2400","492","3936","1536","39.02"
"2022/07/05","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4975979383002","パンクＭＩ錠 ６０錠","10.00","1.00","466.00","466","1518","1518","1052","69.3"
"2022/07/05","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103035299","ハイゼリー散　分包　６０包","10.00","1.00","4544.00","4544","10868","10868","6324","58.19"
"2022/07/05","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103047315","新ハイゼリー顆粒３０包","10.00","1.00","1714.00","1714","3770","3770","2056","54.54"
"2022/07/05","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987433120054","プラセントップ液 ３０ｍｌ","10.00","80.00","310.00","24800","1018","81440","56640","69.55"
"2022/07/05","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987601217852","ステリコットアルファ  ５２包","10.00","6.00","295.00","1770","657","3942","2172","55.1"
"2022/07/05","639　大島店","0990","しみず倉庫","90","湧永製品","4968250130112","新ノイガンエス２５ｇ","10.00","2.00","288.00","576","990","1980","1404","70.91"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4511413403389","ＤＨＣ醗酵黒セサミン＋スタミナ　２０日分１２０粒","8.00","2.00","833.00","1666","1286","2572","906","35.23"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4511413403600","ＤＨＣマルチミネラル　６０日分１８０粒","8.00","2.00","600.00","1200","927","1854","654","35.28"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4901001265312","アクアソリタ　りんご風味　500ｍｌ","8.00","6.00","146.00","876","170","1020","144","14.12"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4954097915456","エブリサポート　経口補水液","8.00","72.00","68.00","4896","100","7200","2304","32"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4979654022965","山本漢方　ギムネマシルベスタ茶１００％　","8.00","2.00","353.00","706","516","1032","326","31.59"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4979654025058","山本漢方　白刀豆茶　１２包","8.00","8.00","392.00","3136","516","4128","992","24.03"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4979654027373","ハトムギアルファ250ｇ","8.00","2.00","600.00","1200","818","1636","436","26.65"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4987035576211","ＯＳ－１ゼリー","8.00","3.00","143.00","429","182","546","117","21.43"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4987072014325","小林　亜鉛　６０日分","8.00","1.00","972.00","972","1490","1490","518","34.77"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901070116331","シャルダンエース　レモンの香り　230ｍｌ","10.00","1.00","325.00","325","440","440","115","26.14"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901070907212","米唐番　5ｋｇ用","10.00","1.00","245.00","245","385","385","140","36.36"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080235213","ﾀﾞﾆﾊﾞﾘｱ　ダニよけゲル　ソープの香り","10.00","1.00","330.00","330","437","437","107","24.49"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301024077","花王ガードハロー　１６５ｇ","10.00","5.00","88.00","440","126","630","190","30.16"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301379351","ニベアスキンコンディショナーバーム　110ｍｌ","10.00","1.00","585.00","585","825","825","240","29.09"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301384195","ワイドハイターＰＲＯ　抗菌リキッド　詰替","10.00","2.00","278.00","556","330","660","104","15.76"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301406019","アタックＺＥＲＯ　ドラム式　詰替850ｇ","10.00","1.00","572.00","572","715","715","143","20"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901417674418","ナイーブ洗顔フォーム桃の香り","10.00","1.00","185.00","185","272","272","87","31.99"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901616008236","ガム　デンタルリンス［ノンアルコールタイプ］　５０","10.00","2.00","528.00","1056","712","1424","368","25.84"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901750377205","スコッティ　ハンドタオル　１００組","10.00","5.00","75.00","375","107","535","160","29.91"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901872465378","シーブリーズ薬用全身ローション　230ｍｌ","10.00","1.00","570.00","570","770","770","200","25.97"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901872465392","シーブリーズ全身ローション　センシティブ　","10.00","1.00","570.00","570","770","770","200","25.97"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902011731156","ｴﾘｴｰﾙ除菌できるｱﾙｺｰﾙﾀｵﾙ ｳｨﾙｽ除去用　詰替","10.00","2.00","250.00","500","437","874","374","42.79"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902407580283","快適ガードプロ　プリーツレギュラー","10.00","3.00","232.00","696","327","981","285","29.05"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902430221511","ファブリーズＷ除菌　フラワーブロッサム　詰替え","10.00","1.00","278.00","278","327","327","49","14.98"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902806102369","ＧＢプレミアムＤロールオン　無香料","10.00","1.00","472.00","472","690","690","218","31.59"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903111517732","超快適SMARTCOLOR　グレー　普通7枚","10.00","10.00","232.00","2320","357","3570","1250","35.01"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903111961016","超立体マスク　スタンダード　ふつう　３０枚","10.00","10.00","415.00","4150","547","5470","1320","24.13"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301182900","クリニカハミガキ　マイルドミント　３０ｇ","10.00","1.00","72.00","72","154","154","82","53.25"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301302674","ルックバスタブクレンジング　替え","10.00","3.00","280.00","840","385","1155","315","27.27"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903336310040","ロッテ　ヒヤロン","10.00","2.00","85.00","170","129","258","88","34.11"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072030080","生葉液　ひきしめ実感ﾀｲﾌﾟ300ｍｌ","10.00","5.00","599.00","2995","767","3835","840","21.9"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987227000876","仁丹メタルケース７２０粒","10.00","1.00","704.00","704","921","921","217","23.56"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987227225767","仁丹つめかえ１８０粒×６包","10.00","1.00","378.00","378","521","521","143","27.45"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987244166685","おしぼりウェッティー詰替130枚","10.00","2.00","213.00","426","327","654","228","34.86"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987603109322","シャワーコットン綿棒　８０本","10.00","2.00","190.00","380","311","622","242","38.91"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4903301235187","ﾊﾞﾌｧﾘﾝ  ＥＸ錠  10  錠","10.00","3.00","389.00","1167","547","1641","474","28.88"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4906048000049","ネオシーダー　20本入×10","10.00","1.00","2200.00","2200","3278","3278","1078","32.89"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4956124000128","グローミン　10ｇ","10.00","24.00","2268.00","54432","3498","83952","29520","35.16"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987009157293","PITTAマスク　レギュラーグレー　3枚入","10.00","3.00","332.00","996","462","1386","390","28.14"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987062451000","キンカン５０ｍｌ","10.00","1.00","495.00","495","657","657","162","24.66"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987065100806","ミクロゲン・パスタ　６ｇ","10.00","24.00","490.00","11760","767","18408","6648","36.11"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987065103005","ミクロゲンパスタ　30ｇ","10.00","6.00","1858.00","11148","0","0","-11148","0"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987067227501","ｷｬﾍﾞｼﾞﾝｺｰﾜα顆粒　28包","10.00","1.00","910.00","910","1188","1188","278","23.4"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987067254200","エルペインコーワ　１２錠","10.00","1.00","539.00","539","767","767","228","29.73"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987084410924","サンテビオ　１５ｍｌ","10.00","1.00","430.00","430","550","550","120","21.82"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987084411297","サンテ快滴４０　　１５ｍｌ","10.00","2.00","180.00","360","308","616","256","41.56"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987138394415","ツムラ漢方　補中益気湯　48包","10.00","1.00","3096.00","3096","4730","4730","1634","34.55"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987241116553","メンソレータム　フレディＣＣクリーム","10.00","20.00","792.00","15840","1235","24700","8860","35.87"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987241141548","新・ロート防風通聖散錠Ｔ","10.00","1.00","2570.00","2570","3498","3498","928","26.53"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987241164875","パンシロンキュア　SP錠　７２錠","10.00","1.00","1470.00","1470","2035","2035","565","27.76"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300017708","アンナザルベエース","10.00","5.00","396.00","1980","657","3285","1305","39.73"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300030219","メモＡ　２０ｇ","10.00","1.00","248.00","248","547","547","299","54.66"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300037010","ガストール細粒　２０包","10.00","2.00","1080.00","2160","1518","3036","876","28.85"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300063019","エスタックイブＴＴ　24錠","10.00","2.00","846.00","1692","1298","2596","904","34.82"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987312132710","新ミヤリサンアイジ整腸薬","10.00","3.00","828.00","2484","1188","3564","1080","30.3"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987343084637","アダムＡ錠　４８錠","10.00","2.00","212.00","424","503","1006","582","57.85"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987343084910","ロキソプロフェン錠　「クニヒロ」","10.00","100.00","120.00","12000","495","49500","37500","75.76"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987343100726","ファモチジン錠「クニヒロ」　１２錠","10.00","10.00","293.00","2930","1078","10780","7850","72.82"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987426002725","ムヒＥＲ","10.00","2.00","840.00","1680","1188","2376","696","29.29"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987435556035","ロキプフェンテープ　１４枚入","10.00","3.00","392.00","1176","1078","3234","2058","63.64"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987847016318","ピタリノールＬＸ","10.00","120.00","110.00","13200","437","52440","39240","74.83"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301257666","メンズビオレ　ダブルスクラブ洗顔","10.00","1.00","254.00","254","327","327","73","22.32"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","04","化粧品","4987205284656","シエロヘアカラーＥＸクリーム５","10.00","1.00","730.00","730","877","877","147","16.76"
"2022/07/05","063　ミラドラ","0312","ジョヴィＪＯＶＹ","04","化粧品","4987241145492","５０の恵　シミ対策美白養潤液　詰替","10.00","1.00","827.00","827","1298","1298","471","36.29"
"2022/07/05","063　ミラドラ","0318","スズケン","01","食品","4961308118278","ＮＥＷオキュバイト＋ルテイン　90粒","8.00","6.00","1820.00","10920","2862","17172","6252","36.41"
"2022/07/05","063　ミラドラ","0318","スズケン","02","日用雑貨","4987350373519","メディセーフフィットチップ","10.00","10.00","2541.00","25410","3278","32780","7370","22.48"
"2022/07/05","063　ミラドラ","0318","スズケン","03","ＯＴＣ医薬品類","4987350244437","メディセーフ針　ファインタッチ用","10.00","10.00","357.00","3570","437","4370","800","18.31"
"2022/07/05","063　ミラドラ","0751","社内物流","01","食品","2202201000003","青汁（ＰＢ）","8.00","40.00","600.00","24000","1007","40280","16280","40.42"
"2022/07/05","063　ミラドラ","0751","社内物流","01","食品","4963239005009","鍵庄　味付き　明石のり","8.00","10.00","345.00","3450","464","4640","1190","25.65"
"2022/07/05","063　ミラドラ","0751","社内物流","03","ＯＴＣ医薬品類","4974961170125","新黄珠目薬　  15  ｍｌ","10.00","6.00","468.00","2808","1320","7920","5112","64.55"
"2022/07/05","063　ミラドラ","0751","社内物流","21","選抜２００品","4964888430433","ﾄｰﾉｰ 　えごまふりかけ","8.00","5.00","120.00","600","213","1065","465","43.66"
"2022/07/05","063　ミラドラ","0751","社内物流","21","選抜２００品","4972008700656","きざみ芽かぶ入り和風わかめスープ　75ｇ","8.00","10.00","275.00","2750","429","4290","1540","35.9"
"2022/07/05","063　ミラドラ","0899","ＥＣ事業部ミラドラ","01","食品","4901085625996","伊藤園　充実野菜緑黄色野菜ミックス　740ｇ","8.00","-30.00","185.00","-5550","198","-5940","-390","6.57"
"2022/07/05","063　ミラドラ","0899","ＥＣ事業部ミラドラ","02","日用雑貨","4901301281364","キュレル　入浴剤　詰替","10.00","-3.00","464.00","-1392","625","-1875","-483","25.76"
"2022/07/05","063　ミラドラ","0899","ＥＣ事業部ミラドラ","02","日用雑貨","4901301384195","ワイドハイターＰＲＯ　抗菌リキッド　詰替","10.00","-2.00","278.00","-556","330","-660","-104","15.76"
"2022/07/05","063　ミラドラ","0899","ＥＣ事業部ミラドラ","02","日用雑貨","4901301406019","アタックＺＥＲＯ　ドラム式　詰替850ｇ","10.00","-1.00","572.00","-572","715","-715","-143","20"
"2022/07/05","063　ミラドラ","0899","ＥＣ事業部ミラドラ","02","日用雑貨","4903301302674","ルックバスタブクレンジング　替え","10.00","-3.00","280.00","-840","385","-1155","-315","27.27"
"2022/07/05","063　ミラドラ","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987045046711","クラシエ　六君子湯エキス顆粒　４５包","10.00","-1.00","2400.00","-2400","5500","-5500","-3100","56.36"
"2022/07/05","063　ミラドラ","0899","ＥＣ事業部ミラドラ","04","化粧品","4901301257666","メンズビオレ　ダブルスクラブ洗顔","10.00","-2.00","254.00","-508","327","-654","-146","22.32"
"2022/07/05","566　五位田店","0190","その他","03","ＯＴＣ医薬品類","4987306003491","大正製薬リポビタンＤ　１００ｍｌ×１０本","10.00","10.00","840.00","8400","1061","10610","2210","20.83"
"2022/07/05","566　五位田店","0312","ジョヴィＪＯＶＹ","01","食品","4987035541219","賢者の食卓　３０包","8.00","-1.00","1260.00","-1260","1944","-1944","-684","35.19"
"2022/07/05","566　五位田店","0312","ジョヴィＪＯＶＹ","01","食品","4987072039915","エクオール　３０粒","8.00","-1.00","1500.00","-1500","2160","-2160","-660","30.56"
"2022/07/05","566　五位田店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901730150583","バンドエイド快適プラス指先１０枚","10.00","-2.00","270.00","-540","385","-770","-230","29.87"
"2022/07/05","566　五位田店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4975918850114","ハナキ     指サック     太長     ２本","10.00","-1.00","80.00","-80","157","-157","-77","49.04"
"2022/07/05","566　五位田店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4975918850121","ハナキ     指サック     太短     ２本","10.00","-1.00","50.00","-50","157","-157","-107","68.15"
"2022/07/05","566　五位田店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4975918850138","ハナキ     指サック     中長     ２本","10.00","-1.00","80.00","-80","157","-157","-77","49.04"
