﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","17","エアコン","0020","ジャパネット","0000347","東芝","0017","エアコン","0170","エアコン（～６畳）","4904530105029","RAS-J221PT 6畳用 ｴｱｺﾝ","10","","5","34,320.00","70,728","1","70,728","36,408","51.48","10.85","27.47","10.18"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001052","Jｴｱｺﾝ M工事費 配送料","10","","6","3,600.00","3,600","8","28,800","0","0.00","4.42","62.75","1.82"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001038","Jｴｱｺﾝ M取外し料金","10","","7","4,500.00","4,500","3","13,500","0","0.00","2.07","29.41","1.82"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000004053","Tｴｱｺﾝ M工事費 配送料","10","","8","3,600.00","3,600","1","3,600","0","0.00","0.55","7.84","1.82"
"","","17","エアコン","","","","","0017","エアコン","0178","保険料（エアコン）","2087801028011","保険料(ｴｱｺﾝ) ｸﾛﾈｺ","10","","9","3,536.00","3,536","1","3,536","0","0.00","0.54","100.00","0.14"
"大塔店","","17","エアコン","0020","ジャパネット","0000347","東芝","0017","エアコン","0170","エアコン（～６畳）","4904530105029","RAS-J221PT 6畳用 ｴｱｺﾝ","10","","1","34,320.00","70,728","4","282,910","145,630","51.48","19.02","48.07","23.28"
"","","17","エアコン","0020","ジャパネット","0000196","ﾀﾞｲｷﾝ","0017","エアコン","0173","エアコン（～１４畳）","4573535170013","AN40ZEP 14畳 ｴｱｺﾝ","0","","2","73,216.00","131,636","2","263,272","116,840","44.38","17.70","50.00","20.83"
"","","17","エアコン","0020","ジャパネット","0000347","東芝","0017","エアコン","0174","エアコン（～１８畳）","4904530104404","RAS-J562RT(W) 18畳 ｴｱｺﾝ","0","","3","81,120.00","145,273","1","145,273","64,153","44.16","9.77","100.00","5.75"
"","","17","エアコン","0020","ジャパネット","0000319","三菱","0017","エアコン","0173","エアコン（～１４畳）","4902901935534","MSZ-LT4022S 14畳用 ｴｱｺﾝ","0","","4","77,480.00","145,272","1","145,272","67,792","46.67","9.77","27.59","20.83"
"","","17","エアコン","0020","ジャパネット","0000347","東芝","0017","エアコン","0173","エアコン（～１４畳）","4904530104428","RAS-J401RT 14畳用 ｴｱｺﾝ","10","","5","66,560.00","118,000","1","118,000","51,440","43.59","7.93","22.41","20.83"
"","","17","エアコン","0020","ジャパネット","0000347","東芝","0017","エアコン","0170","エアコン（～６畳）","4904530104480","RAS-J221RT 6畳用 ｴｱｺﾝ","0","","6","37,450.00","90,728","1","90,728","53,278","58.72","6.10","15.42","23.28"
"","","17","エアコン","0020","ジャパネット","0000319","三菱","0017","エアコン","0170","エアコン（～６畳）","4902901935503","MSZ-LT2222-W-IN 6畳用 ｴｱｺﾝ","0","","7","48,360.00","90,728","1","90,728","42,368","46.70","6.10","15.42","23.28"
"","","17","エアコン","0020","ジャパネット","0000347","東芝","0017","エアコン","0172","エアコン（～１０畳）","4904530104985","RAS-J281PT 10畳用 ｴｱｺﾝ","0","","8","48,880.00","88,909","1","88,909","40,029","45.02","5.98","52.69","6.67"
"","","17","エアコン","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0017","エアコン","0172","エアコン（～１０畳）","4974019218038","AY-P28TD 10畳 ｴｱｺﾝ","10","","9","47,840.00","79,818","1","79,818","31,978","40.06","5.37","47.31","6.67"
"","","17","エアコン","0020","ジャパネット","0000355","日立","0017","エアコン","0170","エアコン（～６畳）","4549873152691","RAS-DT22M 6畳 ｴｱｺﾝ","0","","10","32,240.00","62,546","1","62,546","30,306","48.45","4.20","10.63","23.28"
"","","17","エアコン","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0017","エアコン","0170","エアコン（～６畳）","4974019218014","AY-P22TD 6畳ｴｱｺﾝ","10","","11","33,072.00","61,637","1","61,637","28,565","46.34","4.14","10.47","23.28"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001052","Jｴｱｺﾝ M工事費 配送料","10","","12","3,600.00","3,600","12","43,200","0","0.00","2.90","84.21","2.03"
"","","17","エアコン","","","","","0017","エアコン","0178","保険料（エアコン）","2087801028011","保険料(ｴｱｺﾝ) ｸﾛﾈｺ","10","","13","3,537.00","3,537","2","7,074","0","0.00","0.48","100.00","0.28"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001038","Jｴｱｺﾝ M取外し料金","10","","14","4,500.00","4,500","1","4,500","0","0.00","0.30","8.77","2.03"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000002059","Jｴｱｺﾝ J工事費 配送料","10","","15","3,600.00","3,600","1","3,600","0","0.00","0.24","7.02","2.03"