,,,,,,,,,,売上数量,,,,,当月売上,,店舗名,部門コード,部門名,特売,商品コード,商品名,税率,当月,9月,8月,7月,6月,5月,年間,金額,粗利,平均単価,粗利率
"通販","49","その他","","2087801028462","配送設置料(その他) 宅急便","10.00","4","18","29","35","37","95","648","2,850","0","713","0.00"
"4979260147533","JTM2210G 6層毛布S ｸﾞﾚｰ","0.00","1","5","0","0","0","0","6","4,543","1,319","4,543","29.03"
"5705940866840","TNP-M ﾈｯｸﾋﾟﾛｰ ﾃﾝﾋﾟｭｰﾙ","10.00","2","0","0","0","0","2","6","18,168","4,856","9,084","26.73"
"36","その他商品","","4995296002189","BZBD105 除湿剤 42個ｾｯﾄ","0.00","1","16","3","7","33","24","84","5,437","3,017","5,437","55.49"
"38","リサイクル料","","2087801028288","ﾘｻｲｸﾙ 冷蔵庫 ～499L","10.00","2","2","4","4","5","0","19","15,600","4,140","7,800","26.54"
"2087801028516","廃家電 引取料(小)","10.00","2","26","41","34","25","20","310","1,000","0","500","0.00"
"49","その他","","2087801028493","部品･交換ﾊﾟｰﾂ","10.00","2","7","7","9","4","12","76","4,400","0","2,200","0.00"
"佐世保本店","01","プリント","","0400200500001","DNPｾﾙﾌ Lﾌﾟﾘﾝﾄ 税込","10.00","5","16","0","6","9","4","154","200","112","40","56.00"
"0400201800025","ﾃﾞｼﾞﾀﾙ 2L","10.00","25","48","41","84","47","65","565","2,750","2,200","110","80.00"
"0400201800124","ﾃﾞｼﾞﾀﾙ A4","10.00","4","3","3","7","5","14","50","2,640","2,312","660","87.58"
"0400201800193","ﾃﾞｼﾞﾀﾙKG 1～99枚","10.00","39","164","386","447","397","604","3,837","1,950","1,424","50","73.03"
"0400201800308","ﾃﾞｼﾞﾀﾙ L 1～99枚","10.00","60","1,129","1,105","1,025","797","1,006","9,016","2,400","1,827","40","76.13"
"0400201800315","ﾃﾞｼﾞﾀﾙL 100～199枚 1割","10.00","176","276","136","503","272","366","4,576","7,040","4,704","40","66.82"
"0400201800339","ﾃﾞｼﾞﾀﾙL 300枚以上 3割","10.00","766","324","0","0","0","925","2,831","30,640","14,903","40","48.64"
"0400201810031","ﾈｯﾄﾌﾟﾘﾝﾄL･KG 100～199","10.00","110","0","0","0","110","0","1,195","3,080","1,810","28","58.77"
"0400300270019","証明ﾊﾟｽﾎﾟｰﾄ以上(2枚)","10.00","1","3","3","1","2","1","20","1,500","-300","1,500","-20.00"
"0400300270040","証明写真焼増し","10.00","3","1","5","4","0","4","31","1,050","0","350","0.00"
"0400702300062","拡大パネル加工 A3","10.00","1","0","0","0","1","0","2","3,980","2,271","3,980","57.06"
"03","写真用品","","4547410089868","135 PREMIUM400 36EX1","10.00","1","0","0","0","0","0","1","1,500","450","1,500","30.00"
"4977187499858","FWMC-AP2L ﾏｶﾛﾝ2Lｱｯﾌﾟ","10.00","1","0","0","0","0","0","1","810","337","810","41.60"
"04","記録メディア","","4548736037007","10BNE1VJPS2 ﾌﾞﾙｰﾚｲRE","10.00","1","1","0","1","1","1","8","1,380","432","1,380","31.30"
"4957180154442","PLUT-2KJN 録画用HDD","10.00","1","2","1","1","0","0","10","4,546","-2,214","4,546","-48.70"
"06","テレビ","","2087801028059","配達設置(TV) 自社","10.00","1","5","1","7","3","0","24","10,910","0","10,910","0.00"
"2087801028066","配達設置(TV) M","10.00","1","7","0","4","1","0","23","17,000","0","17,000","0.00"
"4548736123885","XRJ-65A80J 有機ELﾃﾚﾋﾞ","0.00","1","0","0","1","0","0","2","280,910","60,172","280,910","21.42"
"4548736123892","XRJ-55A80J 有機ELﾃﾚﾋﾞ","0.00","1","1","0","0","0","0","4","200,908","40,600","200,908","20.21"
"4905524850505","DLC-HJ15 B HDMIｹｰﾌﾞﾙ","10.00","1","2","1","1","0","1","12","2,070","683","2,070","33.00"
"4968373700223","AS-GD1200-L AVﾗｯｸ","10.00","1","0","0","0","0","0","1","21,637","7,637","21,637","35.30"
"08","オーディオ","","4548736062078","MDR-XB55 B ｲﾝﾅｰﾚｼｰﾊﾞ","10.00","1","0","0","0","0","0","1","4,400","1,903","4,400","43.25"
"4548736099005","WI-C310 WC ｺｰﾄﾞﾚｽﾍｯﾄﾞﾎﾝ","10.00","1","0","0","0","0","0","2","3,619","938","3,619","25.92"
"4548736130876","WF-C500 BZ ﾌﾙﾜｲﾔﾚｽｲﾔﾎﾝ 黒","0.00","1","0","0","0","0","1","3","10,000","2,504","10,000","25.04"
"09","パソコン","","4547410090970","WPL100PRM 光沢印画紙","10.00","1","0","2","1","1","2","8","837","251","837","29.99"
"4547410091014","WP2L30PRM 光沢印画紙","10.00","1","0","0","0","0","0","1","937","280","937","29.88"
"4547410091083","WPKG50PRM 光沢印画紙","10.00","1","0","0","0","0","0","2","728","219","728","30.08"
"4549292097634","BCI-381C ｲﾝｸ","0.00","1","2","1","0","1","0","5","1,073","164","1,073","15.28"
"4988617193932","ICBK80 ｴﾌﾟｿﾝｲﾝｸ","10.00","1","1","1","2","2","1","14","680","108","680","15.88"
"4988617193963","ICY80 ｴﾌﾟｿﾝｲﾝｸ","10.00","1","1","0","0","1","3","8","680","108","680","15.88"
"13","調理家電","","4974305218773","NW-VH10 5.5合 IH炊飯ｼﾞｬｰ","0.00","1","1","0","0","0","0","4","16,182","5,782","16,182","35.73"
"4989082768847","A-76884 おろしｽﾗｲｻｰｾｯﾄ","10.00","1","1","1","0","2","0","5","6,346","3,382","6,346","53.29"
"14","洗濯機","","2087801028202","配達設置(洗濯機) M","10.00","1","0","0","0","1","2","14","5,000","0","5,000","0.00"
"4549980504611","NA-F70PB15-T 洗濯機","10.00","1","0","1","1","0","0","3","54,364","13,330","54,364","24.52"
"16","クリーナー","","4549873142470","PV-BHL3000J N ｽﾃｨｯｸｸﾘｰﾅｰ 金","0.00","1","3","14","8","1","1","66","27,255","8,223","27,255","30.17"
"4549873142487","PV-BHL3000J R ｽﾃｨｯｸｸﾘｰﾅｰ 赤","0.00","1","3","11","7","4","2","53","27,255","8,222","27,255","30.17"
"4571347185485","HCS-03BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","10.00","1","3","12","4","0","2","39","7,255","4,530","7,255","62.44"
"18","空清・暖房器具・サーキュレーター","","4967576347747","PCF-SC15 ｻｰｷｭﾚｰﾀｰ","0.00","1","0","2","1","0","1","5","6,982","2,770","6,982","39.67"
"4974019164298","KI-NS40 加湿空気清浄機","0.00","1","0","0","0","0","0","4","24,364","11,000","24,364","45.15"
"4974437818346","HDS-302G 脱臭機","0.00","1","0","0","0","0","0","1","18,164","5,996","18,164","33.01"
"22","寝具・インテリア","","4908092010296","TJ25131 S 桃 柄任せ ﾊﾝｶﾞﾘｰ産羽毛布団 S","10.00","1","1","0","0","0","0","2","26,346","11,152","26,346","42.33"
"4908092010302","TJ25131 S 青 柄任せ ﾊﾝｶﾞﾘｰ産羽毛布団 S","0.00","1","0","0","0","0","0","1","26,346","11,152","26,346","42.33"
"4979260002221","JTK908SD 掛布団ｶﾊﾞｰ ｾﾐﾀﾞﾌﾞﾙ","10.00","1","0","0","0","0","0","1","2,710","1,284","2,710","47.38"
"4979260145720","JTDF40S 洗えるﾀﾞｳﾝｹｯﾄ S2枚組","0.00","1","1","8","17","31","28","94","9,073","4,549","9,073","50.14"
"4979260147526","JTM2210H 6層毛布Sﾋﾟﾝｸ","0.00","1","0","0","0","0","0","1","7,255","4,030","7,255","55.55"
"4979260147533","JTM2210G 6層毛布S ｸﾞﾚｰ","0.00","1","1","0","0","0","0","2","7,255","4,031","7,255","55.56"
"36","その他商品","","4902704242358","CR2032P ﾘﾁｳﾑｺｲﾝ電池","10.00","1","3","2","4","3","6","29","277","119","277","42.96"
"4953103035157","T-H32 OAｱﾀﾞﾌﾟﾀ","10.00","1","8","5","7","5","7","50","500","181","500","36.20"
"4953103079007","T-E2230 延長ｺｰﾄﾞ3M","0.00","1","2","0","0","0","1","8","819","324","819","39.56"
"4953103224582","AV-ATLS50BKｱﾝﾃﾅｹｰﾌﾞﾙ","10.00","1","0","0","0","0","0","2","1,680","745","1,680","44.35"
"4984824719873","LR6XJ/4B ｱﾙｶﾘ単3","10.00","1","5","4","16","1","2","36","458","155","458","33.84"
"4984824811508","LR03EJ/4B ｴﾎﾞﾙﾀ単4","10.00","2","0","3","2","1","2","25","1,124","396","562","35.23"
"38","リサイクル料","","2087801028318","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～40型","10.00","1","4","2","3","0","0","18","4,200","780","4,200","18.57"
"2087801028325","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～55型","10.00","1","2","0","1","2","0","11","5,200","1,230","5,200","23.65"
"2087801028370","ﾘｻｲｸﾙ ｴｱｺﾝ","10.00","-1","13","12","30","27","21","125","-2,400","-410","2,400","17.08"
"2087801028387","ﾘｻｲｸﾙ 洗濯機","10.00","1","2","5","8","4","2","31","4,800","1,270","4,800","26.46"
"2087801028516","廃家電 引取り料(小)","10.00","2","15","10","9","9","7","130","1,000","0","500","0.00"
"49","その他","","2087801028462","配送設置料(その他) 宅急便","10.00","1","7","14","6","11","8","83","900","0","900","0.00"
"2087801028493","部品･交換ﾊﾟｰﾂ","10.00","2","2","6","7","4","10","53","5,560","0","2,780","0.00"
"2087801081061","ﾚｼﾞ袋","0.00","16","0","12","1","0","0","33","48","0","3","0.00"
"2087801100557","ﾎﾟｲﾝﾄｶｰﾄﾞ再発行料","10.00","1","0","0","0","0","1","4","100","57","100","57.00"
"大塔店","01","プリント","","0400201800025","ﾃﾞｼﾞﾀﾙ 2L","10.00","5","12","7","14","142","75","457","390","295","78","75.64"
"0400201800308","ﾃﾞｼﾞﾀﾙ L 1～99枚","10.00","10","368","187","373","336","324","3,444","400","305","40","76.25"
"04","記録メディア","","4957180154442","PLUT-2KJN 録画用HDD","10.00","1","3","5","6","5","8","60","4,546","-2,214","4,546","-48.70"
"05","カメラ","","4548736079809","NP-BN ﾊﾞｯﾃﾘｰﾊﾟｯｸ","0.00","1","1","0","0","0","0","2","4,000","1,020","4,000","25.50"
"06","テレビ","","2087801028066","配達設置(TV) M","10.00","5","2","7","0","5","10","72","34,100","0","6,820","0.00"
"4548736087385","DLC-HX15 HDMIｹｰﾌﾞﾙ","10.00","1","0","0","0","1","0","2","4,380","1,447","4,380","33.04"
"4548736123939","KJ-55X85J 4K液晶ﾃﾚﾋﾞ","0.00","2","1","6","4","5","2","23","256,910","76,126","128,455","29.63"
"4548736136021","KJ-43X80K 液晶ﾃﾚﾋﾞ","0.00","1","0","0","0","0","0","1","112,500","26,600","112,500","23.64"
"4571265693246","THRN-130HDｵｰﾃﾞｨｵﾗｯｸ","10.00","2","1","1","0","1","2","19","24,546","-8,734","12,273","-35.58"
"4580652110983","55C350X 55型4K液晶ﾃﾚﾋﾞ","10.00","2","1","1","0","0","1","10","186,000","72,147","93,000","38.79"
"4957180150147","HDCY-TUT2K 外付けHDD","0.00","1","0","0","0","0","0","1","9,091","2,955","9,091","32.50"
